Format=7,5610,,,Right Foot,,,,,,,,,,,5611,,,Left Foot,,,,,,,,,,,5617,,,Lumbar,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1588061874731408,10.280672,2.046113,-1.327888,0.494834,-1.736740,0.188470,-16.738442,2.176289,-41.330841,4636846472644526100.000000,0.723002,0.046641,-0.689230,0.007385,10.688932,0.256355,-6.299672,3.247238,-1.607169,-0.640131,-39.703391,2.502941,-15.854487,4636846794767073300.000000,0.410170,0.084140,-0.907503,-0.033449,0.317392,-0.036622,-9.917861,-0.000591,0.003977,0.000296,-17.583565,-19.434949,13.239800,4636845673091083300.000000,0.015255,0.269141,-0.962958,0.006561
1588061874739220,10.341027,2.149181,-1.256684,0.371241,-1.658478,0.197845,-17.209727,2.030498,-41.060279,4636846472644526100.000000,0.718522,0.046713,-0.693887,0.008082,11.158329,0.223294,-5.396053,3.291875,-1.531669,-0.643158,-39.862066,1.877271,-15.342418,4636846794767073300.000000,0.403556,0.091400,-0.910080,-0.023292,0.343873,-0.054276,-9.898139,-0.001545,0.001956,0.000000,-17.680451,-19.396815,13.435089,4636845691289168900.000000,0.015248,0.269143,-0.962957,0.006557
1588061874747032,10.818467,1.721925,-0.809082,0.349818,-1.575163,0.221996,-17.605785,2.104420,-40.957873,4636846472644526100.000000,0.714242,0.046634,-0.698288,0.008794,11.073434,0.580124,-5.651084,3.405188,-1.469624,-0.670961,-40.049670,1.393525,-14.940174,4636846794767073300.000000,0.397037,0.098924,-0.912367,-0.012747,0.336361,-0.025729,-9.896823,-0.001364,0.002613,0.000772,-17.647774,-19.373150,13.277334,4636845721025249300.000000,0.015244,0.269143,-0.962957,0.006554
1588061874754844,11.506789,1.281862,-0.453704,0.436623,-1.492568,0.256590,-18.097406,2.176329,-40.774109,4636846472644526100.000000,0.710145,0.046686,-0.702436,0.009857,10.536308,1.932701,-6.104452,3.459288,-1.436084,-0.703728,-40.264898,0.937345,-14.610574,4636846794767073300.000000,0.390532,0.106628,-0.914391,-0.002045,0.329600,-0.038683,-9.900204,0.000476,0.002432,0.000296,-17.627491,-19.496701,13.063826,4636845721025249300.000000,0.015238,0.269145,-0.962957,0.006559
1588061874762656,11.834415,0.638227,-0.479501,0.527595,-1.422662,0.279201,-18.629143,2.012222,-40.583526,4636846472644526100.000000,0.706200,0.046931,-0.706366,0.011263,9.883534,3.185348,-6.362474,3.336986,-1.411434,-0.755620,-40.340966,0.370952,-14.206628,4636846758430539800.000000,0.384083,0.114309,-0.916159,0.008154,0.311949,-0.040004,-9.882553,-0.001249,0.003681,0.000772,-17.680443,-19.605831,13.013092,4636845721025249300.000000,0.015238,0.269144,-0.962957,0.006558
1588061874770468,11.704256,0.270644,-0.326225,0.599999,-1.362971,0.286323,-18.870508,1.756572,-40.474347,4636846472644526100.000000,0.702383,0.047377,-0.710103,0.012935,8.831212,3.377977,-7.268051,3.153770,-1.415609,-0.829845,-40.226610,-0.271488,-13.694512,4636846687392890900.000000,0.377629,0.121960,-0.917722,0.017584,0.314010,-0.054272,-9.893439,-0.001364,0.003500,0.000296,-17.533065,-19.444187,13.216060,4636845721025249300.000000,0.015237,0.269146,-0.962957,0.006556
1588061874778280,11.422195,0.099684,-0.288812,0.610400,-1.305174,0.287332,-19.277400,1.521201,-40.371292,4636846472644526100.000000,0.698704,0.047854,-0.713658,0.014669,7.687430,3.243762,-7.894593,3.033021,-1.375271,-0.884018,-40.113525,-0.832619,-13.288116,4636846687392890900.000000,0.371363,0.127839,-0.919283,0.025806,0.317392,-0.043388,-9.917852,-0.001068,0.004749,0.002316,-17.468794,-19.249610,13.426227,4636845721025249300.000000,0.015241,0.269140,-0.962958,0.006557
1588061874786092,10.912914,0.132261,-0.650276,0.556910,-1.246308,0.285328,-19.748715,1.435759,-40.171281,4636846472644526100.000000,0.695181,0.048174,-0.717034,0.016257,7.247071,4.034651,-6.208502,3.004248,-1.237358,-0.963655,-40.220827,-1.345243,-12.917478,4636846687392890900.000000,0.365583,0.133957,-0.920464,0.033912,0.308569,-0.036622,-9.906972,-0.001840,0.003797,0.000888,-17.636434,-19.325770,13.556381,4636845721025249300.000000,0.015242,0.269139,-0.962958,0.006554
1588061874793904,10.478752,0.077457,-0.907474,0.427025,-1.204230,0.248599,-20.131268,1.350981,-39.895901,4636846472644526100.000000,0.691786,0.048244,-0.720279,0.017402,7.057404,3.619665,-4.366398,2.997314,-1.017137,-1.077585,-40.455682,-1.944620,-12.519108,4636846687392890900.000000,0.360505,0.142154,-0.920875,0.042639,0.340476,-0.036622,-9.909027,-0.002136,0.003976,0.000000,-17.700735,-19.496667,13.516258,4636845721025249300.000000,0.015244,0.269142,-0.962958,0.006550
1588061874801716,10.356582,-0.288721,-0.756300,0.271594,-1.172258,0.205692,-20.379418,1.281777,-39.717514,4636846484465032200.000000,0.688498,0.048017,-0.723422,0.018013,6.689483,1.668736,-2.116211,3.002096,-0.757380,-1.168420,-40.421627,-2.660036,-12.280474,4636846687392890900.000000,0.356408,0.148937,-0.920987,0.050743,0.336372,-0.036622,-9.912412,-0.000593,0.005044,0.000000,-17.586054,-19.482302,13.489181,4636845721025249300.000000,0.015248,0.269144,-0.962957,0.006553
1588061874809528,10.443377,-0.660315,-0.547875,0.184378,-1.123124,0.177215,-20.705543,1.277074,-39.619858,4636846687392890900.000000,0.685355,0.047634,-0.726419,0.018321,6.731265,0.854173,1.050519,2.913246,-0.480532,-1.206751,-40.202247,-3.266253,-12.210842,4636846687392890900.000000,0.353339,0.155702,-0.920580,0.058658,0.320780,-0.045442,-9.894772,-0.002315,0.005341,0.000000,-17.489118,-19.335120,13.480361,4636845721025249300.000000,0.015255,0.269147,-0.962956,0.006550
1588061874817340,10.551219,-1.096655,-0.736466,0.180069,-1.073877,0.136748,-21.176882,1.186940,-39.516847,4636846687392890900.000000,0.682342,0.047357,-0.729262,0.018532,6.860560,1.177318,3.186354,2.643744,-0.226014,-1.238217,-40.142735,-3.835465,-11.977581,4636846723674453000.000000,0.351333,0.162172,-0.919753,0.065732,0.317392,-0.031193,-9.887997,-0.002433,0.004569,0.000772,-17.583434,-19.225968,13.406426,4636845721025249300.000000,0.015260,0.269146,-0.962956,0.006546
1588061874825152,10.631835,-1.035903,-0.808370,0.230800,-1.022900,0.099585,-21.554780,1.021400,-39.321528,4636846687392890900.000000,0.679456,0.047330,-0.731946,0.018818,6.806951,0.368891,3.870567,2.256559,0.045187,-1.288762,-40.194200,-4.376999,-11.649330,4636846794767073300.000000,0.350419,0.169803,-0.918244,0.072123,0.317392,-0.015596,-9.896816,-0.001365,0.003501,0.000296,-17.680406,-19.325714,13.317580,4636845721025249300.000000,0.015259,0.269148,-0.962956,0.006544
1588061874832964,10.826629,-0.560544,-0.885948,0.288444,-0.977268,0.084925,-21.708776,0.952177,-39.126905,4636846687392890900.000000,0.676682,0.047498,-0.734490,0.019248,6.536911,-0.732258,4.057802,1.872081,0.362152,-1.332485,-39.948902,-5.004029,-11.651135,4636846794767073300.000000,0.350879,0.176961,-0.916295,0.077279,0.343844,-0.021025,-9.909021,0.000475,0.003976,0.000000,-17.647831,-19.373150,13.223324,4636845721025249300.000000,0.015259,0.269150,-0.962955,0.006550
1588061874840776,10.790208,-0.074038,-1.454286,0.304941,-0.936800,0.075430,-21.786681,0.952177,-38.938478,4636846687392890900.000000,0.674011,0.047733,-0.736914,0.019713,6.159972,-1.668996,4.154157,1.565776,0.696524,-1.350083,-39.645201,-5.662848,-11.960903,4636846794767073300.000000,0.352861,0.182135,-0.914200,0.080954,0.345198,-0.015598,-9.912412,-0.000475,0.003501,0.003086,-17.565775,-19.311434,13.196203,4636845721025249300.000000,0.015257,0.269141,-0.962958,0.006552
1588061874848588,10.552081,0.780158,-1.907018,0.253599,-0.899225,0.068187,-21.954013,0.942858,-38.657743,4636846687392890900.000000,0.671451,0.047851,-0.739231,0.020026,6.042510,-2.668893,3.846359,1.323011,1.032824,-1.327892,-39.530918,-6.211304,-12.318508,4636846794767073300.000000,0.356195,0.186821,-0.911681,0.084032,0.324177,-0.012207,-9.894781,-0.001839,0.003976,0.001959,-17.542038,-19.411112,13.266726,4636845721025249300.000000,0.015259,0.269137,-0.962959,0.006549
1588061874856400,10.434441,1.174134,-1.949856,0.163933,-0.875979,0.064982,-22.280055,0.785933,-38.396943,4636846687392890900.000000,0.668966,0.047766,-0.741484,0.020105,6.022371,-3.370945,3.031346,1.156610,1.330927,-1.288745,-39.252877,-6.642684,-12.607365,4636846794767073300.000000,0.360682,0.191069,-0.908774,0.086784,0.326209,-0.029839,-9.896812,-0.001365,0.003501,0.002611,-17.656647,-19.582026,13.373206,4636845721025249300.000000,0.015258,0.269129,-0.962961,0.006548
1588061874864212,10.602668,0.985732,-1.890155,0.076392,-0.838366,0.062243,-22.752101,0.870710,-38.483047,4636846687392890900.000000,0.666600,0.047440,-0.743637,0.019919,6.051061,-3.555392,2.009735,1.040718,1.580071,-1.262524,-38.818150,-7.168685,-12.958187,4636846794767073300.000000,0.366107,0.195030,-0.905508,0.089348,0.329600,-0.054251,-9.900204,-0.000297,0.004747,0.000891,-17.586150,-19.629505,13.474242,4636845721025249300.000000,0.015261,0.269129,-0.962961,0.006552
1588061874872024,10.713452,0.719573,-1.859509,0.007566,-0.796709,0.067235,-23.154943,0.944618,-38.564769,4636846704915235800.000000,0.664361,0.046915,-0.745681,0.019558,6.136828,-3.311234,1.083646,0.946275,1.813992,-1.264048,-38.595687,-7.864537,-13.516565,4636846794767073300.000000,0.372405,0.198838,-0.901864,0.091753,0.329600,-0.043410,-9.917831,-0.000771,0.003798,0.000000,-17.489158,-19.567811,13.492575,4636845721025249300.000000,0.015261,0.269131,-0.962960,0.006552
1588061874879836,10.626023,0.706042,-1.924132,-0.071244,-0.756041,0.065761,-23.543824,1.016809,-38.370139,4636847009515438100.000000,0.662249,0.046186,-0.747618,0.018976,6.324710,-3.165999,0.461490,0.816380,2.045800,-1.275368,-38.476300,-8.440872,-14.109389,4636846794767073300.000000,0.379594,0.202445,-0.897840,0.093852,0.338412,-0.027810,-9.906994,-0.000297,0.003204,0.002313,-17.636226,-19.605738,13.497993,4636845721025249300.000000,0.015258,0.269125,-0.962962,0.006555
1588061874887648,10.499973,0.638279,-1.842655,-0.180327,-0.732194,0.058260,-23.687000,0.870701,-38.187026,4636847009515438100.000000,0.660219,0.045228,-0.749491,0.018095,6.605310,-3.210705,0.002859,0.639020,2.280463,-1.270319,-38.068403,-8.786787,-14.537105,4636846794767073300.000000,0.387707,0.205709,-0.893446,0.095503,0.332994,-0.024415,-9.891391,-0.000771,0.003204,0.000891,-17.700735,-19.629505,13.430884,4636845798541958100.000000,0.015255,0.269125,-0.962962,0.006555
1588061874895460,10.300682,0.034538,-1.833760,-0.231697,-0.702344,0.068535,-23.776427,0.953882,-38.013855,4636847009515438100.000000,0.658279,0.044109,-0.751286,0.017102,6.816321,-3.325629,-0.413900,0.456055,2.508165,-1.250678,-37.527490,-9.227332,-15.136497,4636846794767073300.000000,0.396710,0.208578,-0.888686,0.096713,0.320784,-0.024415,-9.905628,-0.001840,0.002433,0.001543,-17.586132,-19.506087,13.394913,4636845828399431700.000000,0.015251,0.269121,-0.962963,0.006551
1588061874903272,10.040745,-0.431225,-1.878618,-0.208833,-0.673103,0.070641,-23.931136,1.204917,-38.003941,4636847009515438100.000000,0.656415,0.043020,-0.752999,0.016174,6.938395,-3.507646,-0.928544,0.288839,2.707507,-1.216429,-37.002261,-9.808853,-15.967068,4636846794767073300.000000,0.406474,0.211036,-0.883588,0.097545,0.335025,-0.042048,-9.903595,-0.000593,0.005222,0.002908,-17.489139,-19.396886,13.320990,4636845828399431700.000000,0.015256,0.269113,-0.962965,0.006554
1588061874911084,9.943422,-0.495227,-1.851568,-0.161204,-0.636733,0.054129,-24.020537,1.350405,-37.815573,4636847009515438100.000000,0.654646,0.042097,-0.754606,0.015352,7.081052,-3.326227,-1.016879,0.148663,2.897586,-1.173735,-36.457425,-10.271910,-16.804387,4636846794767073300.000000,0.416932,0.213080,-0.878146,0.098098,0.332992,-0.031199,-9.900204,0.000000,0.002552,0.000890,-17.521686,-19.434857,13.364385,4636845828399431700.000000,0.015251,0.269112,-0.962966,0.006557
1588061874918896,10.065508,-0.395575,-1.792193,-0.140822,-0.599979,0.048124,-24.183214,1.265605,-37.549973,4636847009515438100.000000,0.652977,0.041256,-0.756112,0.014598,7.288892,-2.764664,-0.857413,0.025500,3.081288,-1.146817,-35.940266,-10.646693,-17.475364,4636846794767073300.000000,0.428045,0.214783,-0.872332,0.098403,0.338416,-0.033231,-9.891388,0.000000,0.002611,0.000000,-17.656647,-19.396889,13.320993,4636845828399431700.000000,0.015245,0.269115,-0.962965,0.006559
1588061874926708,10.179000,-0.254090,-1.973286,-0.138885,-0.575214,0.048156,-24.415757,1.200273,-37.549973,4636847009515438100.000000,0.651377,0.040431,-0.757549,0.013868,7.557583,-2.314387,-0.448974,-0.087300,3.265047,-1.143986,-35.366567,-11.143791,-18.176455,4636846830998300700.000000,0.439688,0.217204,-0.865855,0.098949,0.324179,-0.018994,-9.887997,0.000000,0.003204,0.000771,-17.647850,-19.249751,13.223349,4636845828399431700.000000,0.015242,0.269115,-0.962965,0.006563
1588061874934520,10.143036,0.003947,-2.102014,-0.159467,-0.566061,0.030228,-24.655299,1.269570,-37.534843,4636847009515438100.000000,0.649804,0.039608,-0.758957,0.013038,7.879378,-2.160710,0.197842,-0.189104,3.465594,-1.134977,-34.764014,-11.725304,-19.182729,4636846902141255700.000000,0.452008,0.219301,-0.858914,0.099317,0.326206,-0.012207,-9.887997,-0.002313,0.003204,0.000297,-17.565797,-19.263939,13.196203,4636845828399431700.000000,0.015241,0.269116,-0.962965,0.006557
1588061874942332,10.114686,0.063400,-1.926801,-0.184009,-0.564246,0.017090,-24.809381,1.274164,-37.259358,4636847009515438100.000000,0.648237,0.038770,-0.760355,0.012112,8.286599,-2.185416,0.700957,-0.270432,3.680969,-1.106474,-34.051340,-12.167826,-20.395277,4636846902141255700.000000,0.465114,0.220142,-0.851691,0.099140,0.329600,-0.029834,-9.905623,-0.000891,0.003976,0.000771,-17.489158,-19.472777,13.275523,4636845828399431700.000000,0.015242,0.269116,-0.962965,0.006558
1588061874950144,10.016372,-0.105273,-1.892804,-0.189234,-0.549866,0.016976,-24.883282,1.355022,-37.086090,4636847009515438100.000000,0.646709,0.037921,-0.761711,0.011179,8.766928,-2.332764,0.928338,-0.278150,3.883794,-1.077673,-33.237597,-12.382712,-21.480102,4636846902141255700.000000,0.478778,0.220777,-0.843922,0.099122,0.338413,-0.018996,-9.894785,-0.000771,0.003501,0.000297,-17.459981,-19.790826,13.385390,4636845828399431700.000000,0.015241,0.269118,-0.962964,0.006559
1588061874957956,9.919614,-0.017213,-1.895188,-0.193584,-0.545193,0.014610,-24.972652,1.355022,-37.090673,4636847026792620000.000000,0.645192,0.037075,-0.763052,0.010238,9.378380,-2.745081,0.918406,-0.172015,4.067500,-1.059926,-32.399048,-12.529897,-22.297929,4636846902141255700.000000,0.492822,0.221463,-0.835559,0.099603,0.350620,-0.012207,-9.905621,-0.001068,0.005518,0.000771,-17.579958,-19.700804,13.477621,4636845828399431700.000000,0.015247,0.269117,-0.962964,0.006560
1588061874965768,10.059131,0.113140,-1.739343,-0.217521,-0.534131,0.008316,-25.131346,1.359604,-37.161723,4636847331637985300.000000,0.643707,0.036194,-0.764360,0.009220,10.175803,-3.346775,0.403483,0.016850,4.256976,-1.037697,-31.499855,-12.942489,-23.280409,4636846938340359200.000000,0.507171,0.222362,-0.826533,0.100875,0.336393,-0.038639,-9.912412,-0.000297,0.004096,0.001068,-17.689165,-19.382806,13.422092,4636845828399431700.000000,0.015248,0.269116,-0.962965,0.006563
1588061874973580,10.276674,0.172863,-1.848543,-0.230166,-0.536171,0.003815,-25.290024,1.448965,-36.974064,4636847331637985300.000000,0.642214,0.035298,-0.765668,0.008157,10.882926,-3.587902,-0.651964,0.228964,4.442283,-0.972370,-30.575917,-13.642336,-24.586434,4636847009515438100.000000,0.521750,0.223400,-0.816848,0.103096,0.320791,-0.040021,-9.912412,0.000000,0.004746,0.000297,-17.475097,-19.411024,13.391521,4636845828399431700.000000,0.015251,0.269117,-0.962964,0.006568
1588061874981392,10.240052,0.209485,-1.942937,-0.239779,-0.555226,-0.005244,-25.444800,1.599170,-36.714642,4636847331637985300.000000,0.640662,0.034403,-0.767020,0.007043,11.551354,-3.364868,-1.813565,0.439116,4.585275,-0.895690,-29.537847,-14.288613,-25.826709,4636847009515438100.000000,0.536400,0.224553,-0.806576,0.106236,0.335010,-0.036622,-9.921220,0.000000,0.003799,0.000771,-17.383343,-19.581922,13.329861,4636845828399431700.000000,0.015250,0.269117,-0.962964,0.006572
1588061874989204,10.204083,0.245454,-1.974334,-0.249450,-0.571305,-0.023974,-25.538090,1.599170,-36.622211,4636847331637985300.000000,0.639059,0.033548,-0.768404,0.005860,12.072474,-3.522049,-2.265816,0.697196,4.705622,-0.844621,-28.345034,-14.780609,-26.867624,4636846973343820800.000000,0.550998,0.226009,-0.795702,0.110363,0.333000,-0.019007,-9.907004,-0.000771,0.003204,0.000297,-17.612338,-19.444547,13.297262,4636845828399431700.000000,0.015247,0.269119,-0.962964,0.006573
1588061874997016,10.180974,0.243153,-1.913956,-0.258933,-0.587652,-0.051727,-25.770652,1.599170,-36.616999,4636847331637985300.000000,0.637403,0.032761,-0.769820,0.004586,12.086704,-3.647014,-2.029415,1.039585,4.822340,-0.755168,-26.985569,-15.240700,-27.733860,4636847046772753400.000000,0.565418,0.227838,-0.784208,0.115806,0.320793,-0.021014,-9.900204,-0.000298,0.003975,0.002312,-17.824035,-19.381957,13.364319,4636845828399431700.000000,0.015247,0.269113,-0.962966,0.006576
1588061875004828,10.178374,-0.210776,-1.872283,-0.246559,-0.590686,-0.059873,-26.010219,1.608271,-36.514800,4636847331637985300.000000,0.635733,0.032034,-0.771237,0.003337,12.830686,-2.640698,-1.970984,1.384803,4.929869,-0.694404,-25.631720,-15.823140,-28.560190,4636847331637985300.000000,0.579614,0.230155,-0.772057,0.122491,0.317392,-0.024415,-9.900204,-0.000771,0.003502,0.001663,-17.695497,-19.438199,13.532435,4636845828399431700.000000,0.015246,0.269109,-0.962967,0.006576
1588061875012640,10.135395,-0.239964,-1.966184,-0.225960,-0.591311,-0.061908,-26.164365,1.770074,-36.341438,4636847331637985300.000000,0.634053,0.031361,-0.772651,0.002145,14.193363,-1.465499,-2.636438,1.565349,5.031991,-0.719975,-24.356617,-16.572432,-29.484254,4636847331637985300.000000,0.593730,0.232859,-0.759235,0.129705,0.326200,-0.033222,-9.909011,0.000473,0.003975,0.001068,-17.565841,-19.458601,13.445927,4636845828399431700.000000,0.015245,0.269108,-0.962967,0.006582
1588061875020452,10.192533,0.285424,-2.190848,-0.259373,-0.603570,-0.081473,-26.238249,1.765534,-36.336250,4636847325933903900.000000,0.632335,0.030671,-0.774087,0.000811,15.187594,-0.731835,-3.763902,1.581069,5.112009,-0.731713,-22.699554,-17.430988,-30.435982,4636847331637985300.000000,0.607817,0.235550,-0.745865,0.136966,0.338405,-0.027817,-9.912412,-0.000473,0.004273,0.000298,-17.665306,-19.344138,13.250644,4636845828399431700.000000,0.015247,0.269109,-0.962966,0.006585
1588061875028264,10.177732,0.569097,-2.073313,-0.334804,-0.625217,-0.106654,-26.331482,1.680083,-36.228868,4636847224263802900.000000,0.630555,0.029885,-0.775568,-0.000801,15.408901,-0.787045,-4.947679,1.544469,5.167834,-0.762537,-20.827874,-18.264769,-31.175143,4636847331637985300.000000,0.621843,0.238171,-0.732006,0.144057,0.324199,-0.024415,-9.903607,-0.001068,0.003502,0.000000,-17.651315,-19.352729,13.337066,4636845828399431700.000000,0.015246,0.269112,-0.962966,0.006584
1588061875036076,10.121231,0.241392,-2.035402,-0.381385,-0.651295,-0.123516,-26.564040,1.612109,-35.948129,4636847224263802900.000000,0.628696,0.029048,-0.777104,-0.002586,15.095326,-1.053156,-5.984215,1.514136,5.203376,-0.823660,-18.981106,-19.033704,-31.606092,4636847331637985300.000000,0.635749,0.240827,-0.717672,0.150905,0.334998,-0.006809,-9.891401,-0.002609,0.003975,0.000000,-17.565870,-19.373150,13.391521,4636845828399431700.000000,0.015248,0.269114,-0.962965,0.006579
1588061875043888,10.143705,-0.247382,-1.979540,-0.380586,-0.666362,-0.136560,-26.803659,1.852374,-35.677711,4636847224263802900.000000,0.626783,0.028244,-0.778669,-0.004405,14.959158,-0.390259,-6.752553,1.397440,5.222922,-0.845585,-17.198978,-19.745226,-32.013338,4636847331637985300.000000,0.649538,0.243186,-0.702997,0.157342,0.341807,-0.035214,-9.914407,-0.000894,0.004273,0.000000,-17.542038,-19.311524,13.250665,4636845905833661400.000000,0.015250,0.269117,-0.962964,0.006580
1588061875051700,10.129563,-0.294859,-2.018094,-0.348103,-0.683506,-0.153366,-26.962337,2.014221,-35.596786,4636847224263802900.000000,0.624808,0.027566,-0.780267,-0.006168,15.268080,0.737682,-7.231402,1.079729,5.222821,-0.843164,-15.359551,-20.343287,-32.530276,4636847331637985300.000000,0.663333,0.244663,-0.688192,0.162855,0.350610,-0.048830,-9.907013,0.000000,0.003502,0.000000,-17.603659,-19.410937,13.205006,4636845935773614100.000000,0.015248,0.269120,-0.962964,0.006583
1588061875059512,10.078153,-0.091153,-2.095209,-0.348451,-0.701721,-0.165229,-27.121031,2.018093,-35.587107,4636847224263802900.000000,0.622770,0.026928,-0.781901,-0.007955,15.421951,0.767004,-7.291304,0.679858,5.181009,-0.836224,-13.517161,-20.912725,-32.972712,4636847331637985300.000000,0.677098,0.245051,-0.673443,0.167221,0.336412,-0.040028,-9.891403,-0.001540,0.003204,0.000000,-17.627491,-19.581819,13.278820,4636845935773614100.000000,0.015246,0.269122,-0.962963,0.006581
1588061875067324,9.989519,0.255737,-2.237174,-0.393252,-0.721284,-0.180127,-27.284216,2.091973,-35.398870,4636847224263802900.000000,0.620668,0.026229,-0.783572,-0.009912,15.512420,-0.006439,-7.104302,0.419400,5.087600,-0.780621,-11.864926,-21.396694,-33.049136,4636847259459665900.000000,0.690538,0.244619,-0.658864,0.170929,0.329600,-0.054222,-9.896796,-0.000596,0.003974,0.000770,-17.627491,-19.691103,13.235672,4636845935773614100.000000,0.015247,0.269122,-0.962963,0.006582
1588061875075136,10.065981,0.462594,-2.291773,-0.436595,-0.747144,-0.213014,-27.532225,2.168412,-35.127758,4636847224263802900.000000,0.618482,0.025526,-0.785291,-0.012079,15.920029,-0.692704,-7.002948,0.302079,4.955092,-0.715872,-10.160137,-21.791101,-32.914866,4636847008649517100.000000,0.703385,0.243885,-0.644451,0.174507,0.320801,-0.034639,-9.891405,-0.001540,0.005043,0.000298,-17.741881,-19.653362,13.208410,4636845935773614100.000000,0.015252,0.269123,-0.962962,0.006582
1588061875082948,10.202814,0.425981,-2.224965,-0.470659,-0.776936,-0.241513,-27.849576,2.087466,-35.035248,4636847224263802900.000000,0.616198,0.024839,-0.787068,-0.014409,16.374714,-0.751401,-7.056363,0.237736,4.799816,-0.671438,-8.516699,-22.091977,-32.854417,4636846794767073300.000000,0.715610,0.242876,-0.630310,0.177829,0.352590,-0.033214,-9.914394,-0.002906,0.005341,0.000770,-17.900577,-19.629505,13.419592,4636845935773614100.000000,0.015260,0.269123,-0.962963,0.006576
1588061875090760,10.377575,0.164531,-2.055363,-0.481457,-0.804593,-0.263101,-28.166930,2.091951,-35.030122,4636847224263802900.000000,0.613819,0.024196,-0.788897,-0.016818,16.381414,-0.247050,-7.370647,0.203242,4.623879,-0.649043,-7.032061,-22.311495,-33.009556,4636846794767073300.000000,0.727169,0.241752,-0.616487,0.180899,0.322231,-0.019026,-9.915821,-0.000125,0.003801,0.001068,-17.944883,-19.576715,13.501388,4636845935773614100.000000,0.015259,0.269121,-0.962963,0.006580
1588061875098572,10.404551,-0.176028,-1.918484,-0.454365,-0.830172,-0.269678,-28.471508,2.185730,-34.923494,4636847212994530300.000000,0.611347,0.023636,-0.790777,-0.019159,15.986531,0.216792,-7.833677,0.165766,4.421244,-0.620454,-5.681434,-22.449592,-33.130358,4636846794767073300.000000,0.738024,0.240517,-0.603095,0.183708,0.305185,-0.021003,-9.938798,0.000299,0.003204,0.000299,-17.768974,-19.485896,13.351865,4636845935773614100.000000,0.015256,0.269123,-0.962962,0.006584
1588061875106384,10.477787,-0.250031,-1.966604,-0.402250,-0.854233,-0.279961,-28.549216,2.421539,-34.654328,4636847009515438100.000000,0.608785,0.023221,-0.792707,-0.021369,15.514362,0.774947,-8.016343,0.091268,4.197252,-0.563491,-4.387449,-22.555627,-32.873737,4636846794767073300.000000,0.748165,0.239022,-0.590281,0.186241,0.322774,-0.024415,-9.913855,-0.001539,0.003974,0.000000,-17.586405,-19.458601,13.232300,4636845935773614100.000000,0.015257,0.269126,-0.962962,0.006582
1588061875114196,10.549109,0.117330,-2.218466,-0.377653,-0.870301,-0.302835,-28.716183,2.493592,-34.373592,4636847009515438100.000000,0.606159,0.022933,-0.794664,-0.023556,14.862292,1.503203,-8.171653,-0.005575,3.950775,-0.524445,-3.175441,-22.751124,-32.650706,4636846542399259600.000000,0.757606,0.237270,-0.578141,0.188385,0.320806,-0.015621,-9.891411,-0.000597,0.004273,0.000000,-17.542038,-19.520155,13.278758,4636845935773614100.000000,0.015259,0.269128,-0.962961,0.006585
1588061875122008,10.584456,0.696459,-2.371519,-0.430829,-0.907064,-0.333979,-29.038035,2.327789,-34.097283,4636847009515438100.000000,0.603410,0.022627,-0.796687,-0.025969,13.815718,1.998178,-8.611805,-0.087360,3.665133,-0.529870,-2.121551,-22.970672,-32.568827,4636846043147796500.000000,0.766310,0.235444,-0.566770,0.190019,0.317392,-0.029793,-9.905583,0.000000,0.004273,0.000000,-17.603590,-19.482501,13.165381,4636845935773614100.000000,0.015260,0.269131,-0.962960,0.006589
1588061875129820,10.597298,0.681953,-2.194912,-0.496177,-0.951142,-0.367933,-29.436378,2.262186,-33.902627,4636847009515438100.000000,0.600513,0.022276,-0.798790,-0.028659,12.530008,1.772183,-9.406282,-0.106348,3.326045,-0.557990,-1.121094,-23.051426,-32.316347,4636846043147796500.000000,0.774154,0.233828,-0.556292,0.191177,0.334979,-0.027829,-9.912412,0.000000,0.003503,0.000769,-17.565939,-19.397050,13.101958,4636845935773614100.000000,0.015258,0.269131,-0.962960,0.006593
1588061875137632,10.622349,0.178270,-1.924954,-0.502852,-0.981384,-0.397118,-29.745502,2.336066,-33.714426,4636847009515438100.000000,0.597507,0.021995,-0.800946,-0.031437,11.277141,0.758142,-10.815961,-0.013503,2.896798,-0.581107,-0.295510,-22.982445,-32.035852,4636846043147796500.000000,0.780878,0.232826,-0.546937,0.192044,0.333015,-0.033207,-9.929996,0.000000,0.005512,0.000299,-17.489287,-19.434693,13.239214,4636845935773614100.000000,0.015263,0.269132,-0.962960,0.006598
