Y
-0.001495
-0.002991
-0.004913
-0.0047
-0.001709
0
-0.006409
-0.005554
-0.002777
-0.003204
-0.004486
-0.005341
-0.005341
-0.004059
-0.003204
-0.002564
-0.002777
-0.003204
-0.003204
-0.005127
-0.003845
-0.000855
-0.001923
-0.002564
-0.002136
-0.004059
-0.001495
0.000427
-0.001282
-0.002777
-0.001923
-0.000427
-0.001282
-0.004059
-0.004059
-0.004486
-0.005341
-0.002777
-0.00235
-0.003204
-0.001923
-0.000427
-0.001282
-0.000855
-0.000641
-0.000427
-0.000641
-0.001709
-0.002136
-0.002136
-0.000855
0
0
0.000641
0.000427
0.001923
0.001923
0.001068
0.001068
-0.000214
0.001495
0.002564
0.002136
0.001495
0.001068
0.00235
0.002564
0.003418
0.002991
0.002777
0.005127
0.004486
0.003204
0.001282
0.001923
0.001923
0.00235
0.001282
0
-0.000641
-0.00235
-0.002564
-0.001495
-0.00235
-0.004486
-0.002136
-0.000641
-0.001709
-0.002136
-0.001495
-0.000427
0
0
0
0
0
0
-0.000641
-0.000427
0
0.000641
0.000427
-0.000641
-0.001709
-0.002136
-0.001495
-0.000427
0
-0.001282
-0.001495
-0.001068
-0.001068
-0.00235
-0.003204
-0.002564
-0.000916
-0.00056
-0.000534
0
0
0
-0.000587
-0.001068
-0.001656
-0.002696
-0.00267
-0.001602
-0.002136
-0.003204
-0.004379
-0.003578
-0.000961
-0.00056
-0.000534
-0.001068
-0.002136
0.000112
0.000374
-0.000481
0.001175
0.002136
0.002136
0.000534
-0.000534
0.000562
0.001656
0.000961
0.001762
0.002085
0.001068
0.001602
0.002136
0.002136
0.001549
0.002243
0.003204
0.003204
0.003204
0.003204
0.003204
0.003767
0.003685
0.003204
0.002029
0.002187
0.003204
0.00267
0.001068
0.000562
0.001068
0.001656
0.002136
0.001017
-0.001068
-0.001602
-0.000534
-0.001687
-0.002029
-0.000481
0
0
0
-0.001068
-0.001068
0
0.000587
0.002243
0.002617
0.002136
0.001602
0.001602
0.001068
0.001687
0.003204
0.003792
0.003685
0.003764
0.004807
0.004273
0.003739
0.003148
0.002724
0.003792
0.003685
0.003764
0.003204
0.00267
0.003204
0.003204
0.003204
0.003792
0.003098
0.002696
0.00267
0.002136
0.001602
0.000506
0.001762
0.002617
0.001549
0.002187
0.003739
0.003739
0.003204
0.003204
0.003204
0.003204
0.003204
0.004323
0.004807
0.004273
0.004807
0.004779
0.00486
0.003578
-0.000214
-0.003815
-0.003204
-0.00267
-0.004807
-0.007589
-0.006088
-0.004967
-0.006996
-0.006918
-0.007477
-0.008545
-0.007477
-0.006409
-0.006409
-0.005821
-0.005928
-0.007528
-0.006409
-0.004807
-0.004273
-0.001518
-0.000587
-0.000481
0
-0.00056
0.001068
0.003204
0.001602
0.001687
-0.00032
-0.001442
0
0
0.000534
0.000534
0.000534
0.000506
0.000587
-0.000107
0.000694
-0.001221
-0.004273
-0.005341
-0.003204
-0.000562
-0.004006
-0.005234
-0.007797
-0.010122
-0.009613
-0.010681
-0.012284
-0.012818
-0.016343
-0.017464
-0.017197
-0.017599
-0.01709
-0.019227
-0.024567
-0.02721
-0.024354
-0.020081
-0.015221
-0.012818
-0.010147
-0.005875
-0.002136
0.003373
0.012284
0.020028
0.023019
0.031892
0.041124
0.044328
0.050203
0.056724
0.062273
0.067507
0.072954
0.075279
0.07477
0.073702
0.072634
0.073758
0.07477
0.074183
0.073115
0.071515
0.068896
0.067827
0.068361
0.066675
0.06457
0.061739
0.062166
0.063529
0.063555
0.062487
0.059282
0.05768
0.056505
0.054369
0.05282
0.050101
0.048601
0.048067
0.046999
0.046999
0.045824
0.042512
0.04059
0.038911
0.037919
0.038453
0.036317
0.034743
0.035836
0.032205
0.02884
0.02828
0.026704
0.025101
0.024033
0.022375
0.021363
0.02195
0.020081
0.019837
0.021363
0.020829
0.020829
0.023612
0.023873
0.023606
0.023392
0.02411
0.023499
0.022431
0.020829
0.019283
0.016182
0.012818
0.01223
0.010631
0.009079
0.005875
0.003204
0.003204
0.001442
0.001762
0.001442
0.001679
0.001602
0
0.001068
0.002698
0.001442
0
0
0
-0.001068
-0.003739
-0.005875
-0.006409
-0.007584
-0.00972
-0.011269
-0.010071
-0.009079
-0.007477
-0.006943
-0.007983
-0.00689
-0.006409
-0.006409
-0.005849
-0.005341
-0.003204
-0.000534
-0.001124
-0.001549
-0.000481
0
0
-0.001068
-0.001068
0
-0.000562
0.001282
0.002029
0.001068
-0.000051
0
0.001068
0.001068
-0.000056
0.000107
0.001068
0.001068
0.002187
0.002136
0.002136
0.003204
0.003767
0.004273
0.003685
0.003792
0.005392
0.006409
0.005875
0.005341
0.004216
0.006729
0.006676
0.00486
0.0059
0.006409
0.005875
0.005341
0.004779
0.00251
0.001656
0.002724
0.002085
0.000534
0
0
-0.000562
-0.000481
-0.002937
-0.002991
-0.000509
-0.003739
-0.007477
-0.006943
-0.007533
-0.007958
-0.008652
-0.009613
-0.011292
-0.010681
-0.010147
-0.010147
-0.00967
-0.011856
-0.012818
-0.011055
-0.011851
-0.013886
-0.01442
-0.016556
-0.017596
-0.018265
-0.016289
-0.015061
-0.014903
-0.015488
-0.018693
-0.017624
-0.014954
-0.014954
-0.014367
-0.013298
-0.011699
-0.012818
-0.013886
-0.012818
-0.01338
-0.015061
-0.019547
-0.020669
-0.018108
-0.017624
-0.017624
-0.019761
-0.021869
-0.019601
-0.019921
-0.020775
-0.021414
-0.022431
-0.022431
-0.021897
-0.020801
-0.02147
-0.021256
-0.017357
-0.014395
-0.013886
-0.013352
-0.012284
-0.009501
-0.008652
-0.007263
-0.006516
-0.008037
-0.005341
-0.003739
-0.004273
-0.003204
-0.003204
-0.002617
-0.003899
-0.003662
-0.003204
-0.004807
-0.005341
-0.005341
-0.005928
-0.006409
-0.006409
-0.004171
-0.00267
-0.004273
-0.004273
-0.004329
-0.003578
-0.002724
-0.003204
-0.001526
0.000534
0.000534
-0.000534
0.000056
0.001656
0.002136
0.002724
0.004323
0.004273
0.001602
0.001068
0.00045
-0.001068
-0.001068
-0.002243
-0.004323
-0.004273
-0.004273
-0.004273
-0.003204
-0.007904
-0.012337
-0.011055
-0.009613
-0.010147
-0.008545
-0.005875
-0.005903
-0.005821
-0.003578
-0.001549
-0.002747
-0.001602
0.000534
-0.002136
-0.001462
0.001068
0.001656
0.000961
0.00056
0.000534
0
0
-0.001124
0.000214
0.002136
0.000961
0.001679
0.00267
0.001068
0.001068
0.002136
0.000961
0
0.000587
0.000509
0.000534
0.002136
0.001602
0.000562
0.000481
0
0
0
0
0.000534
0.001068
0.001068
0.002243
0.003204
0.003204
0.004323
0.003739
0.003739
0.006943
0.00967
0.010094
0.010788
0.01175
0.013428
0.013886
0.013886
0.018159
0.020239
0.022164
0.025155
0.026811
0.028891
0.029908
0.03151
0.034181
0.038622
0.03872
0.039254
0.042245
0.042166
0.042192
0.043794
0.043794
0.041602
0.04059
0.04059
0.039415
0.036215
0.034715
0.032579
0.030442
0.027603
0.024567
0.022805
0.020188
0.018108
0.015488
0.013886
0.013352
0.012818
0.011643
0.013031
0.014367
0.013326
0.012284
0.013352
0.016022
0.014279
0.011162
0.013031
0.017304
0.020346
0.022965
0.025636
0.026704
0.030639
0.035356
0.038667
0.041765
0.042726
0.042726
0.044328
0.046464
0.048685
0.051378
0.052927
0.056345
0.058189
0.058748
0.059816
0.06035
0.061447
0.06254
0.063021
0.064196
0.065717
0.066225
0.065691
0.067293
0.068305
0.067881
0.069536
0.068148
0.065106
0.064623
0.064623
0.064623
0.066281
0.070231
0.073809
0.074183
0.073702
0.073168
0.071032
0.06943
0.06943
0.067667
0.066813
0.067293
0.066734
0.066225
0.064623
0.064089
0.066281
0.066706
0.0674
0.068361
0.066123
0.067293
0.06943
0.069964
0.071566
0.072153
0.070872
0.070017
0.070498
0.06943
0.068361
0.067827
0.065607
0.065264
0.066225
0.06505
0.064089
0.061151
0.058748
0.059923
0.060884
0.060297
0.056879
0.055651
0.055437
0.056238
0.057093
0.053674
0.047746
0.046037
0.046411
0.046518
0.045824
0.046037
0.048761
0.046091
0.045663
0.054529
0.059229
0.060511
0.059603
0.056505
0.053781
0.048814
0.042405
0.038347
0.036798
0.027505
0.016182
0.00753
-0.00267
-0.015114
-0.026063
-0.034021
-0.042673
-0.051698
-0.059069
-0.066652
-0.071673
-0.074984
-0.078082
-0.07963
-0.083636
-0.087695
-0.089831
-0.091968
-0.094104
-0.096828
-0.101207
-0.104785
-0.108684
-0.112262
-0.113224
-0.115574
-0.118084
-0.120914
-0.124012
-0.123798
-0.12225
-0.122944
-0.123318
-0.122837
-0.121662
-0.116001
-0.112743
-0.110286
-0.106708
-0.101634
-0.094157
-0.085505
-0.078242
-0.072901
-0.064035
-0.053461
-0.045022
-0.038133
-0.031724
-0.025903
-0.017624
-0.011643
-0.010094
-0.011376
-0.012818
-0.01458
-0.01661
-0.018265
-0.021577
-0.027612
-0.030976
-0.036264
-0.044702
-0.052179
-0.057894
-0.064516
-0.070711
-0.077921
-0.08401
-0.090739
-0.09624
-0.101314
-0.107616
-0.113544
-0.117603
-0.120914
-0.125774
-0.124653
-0.123531
-0.126148
-0.125347
-0.126843
-0.128658
-0.12524
-0.124599
-0.124866
-0.12273
-0.117656
-0.112529
-0.111087
-0.107562
-0.101154
-0.096507
-0.092715
-0.08903
-0.085826
-0.082705
-0.081179
-0.077975
-0.073702
-0.072072
-0.070391
-0.06708
-0.066332
-0.065615
-0.063555
-0.063555
-0.062487
-0.060884
-0.062059
-0.064196
-0.066332
-0.065615
-0.06943
-0.077975
-0.082247
-0.083316
-0.086253
-0.089244
-0.092662
-0.096744
-0.09827
-0.097736
-0.097736
-0.099956
-0.099712
-0.097682
-0.097201
-0.094404
-0.089724
-0.083316
-0.076907
-0.072522
-0.065798
-0.059603
-0.058267
-0.05707
-0.051805
-0.047533
-0.044328
-0.040533
-0.037172
-0.031137
-0.026597
-0.021719
-0.016022
-0.01175
-0.008011
-0.002474
0.002243
0.006142
0.009133
0.01353
0.019227
0.022965
0.02884
0.034799
0.037492
0.041978
0.046037
0.047558
0.051271
0.052873
0.051805
0.052339
0.051752
0.051271
0.050684
0.049643
0.048601
0.048067
0.046999
0.04593
0.045343
0.042512
0.039415
0.036215
0.033113
0.029908
0.027772
0.027772
0.029534
0.030389
0.033433
0.034079
0.034181
0.036851
0.04059
0.045481
0.047586
0.049829
0.055383
0.059867
0.061953
0.067293
0.0721
0.073196
0.075465
0.076907
0.079257
0.079501
0.080645
0.081179
0.078509
0.077975
0.0768
0.074664
0.073702
0.074262
0.07477
0.069964
0.063021
0.060884
0.061472
0.06019
0.058748
0.057629
0.055544
0.05768
0.058214
0.057792
0.055704
0.053514
0.055651
0.053674
0.053034
0.052713
0.054209
0.055437
0.053301
0.051164
0.046091
0.041551
0.03824
0.033967
0.029107
0.022004
0.015809
0.012711
0.008225
0.005928
0.004059
0.000961
0
-0.002937
-0.006516
-0.007477
-0.009827
-0.01175
-0.012925
-0.013886
-0.012711
-0.01175
-0.01175
-0.011162
-0.009507
-0.006783
-0.006516
-0.007477
-0.007477
-0.007477
-0.007477
-0.006302
-0.007103
-0.009133
-0.009026
-0.010308
-0.012925
-0.013298
-0.013993
-0.015542
-0.017785
-0.019227
-0.020989
-0.023019
-0.025262
-0.028466
-0.027558
-0.026223
-0.026704
-0.029054
-0.032739
-0.032418
-0.029801
-0.030602
-0.032632
-0.033113
-0.034288
-0.035836
-0.03573
-0.034661
-0.034181
-0.034181
-0.033593
-0.031938
-0.030389
-0.029908
-0.029321
-0.025315
-0.021844
-0.020188
-0.018639
-0.015221
-0.012818
-0.013405
-0.011536
-0.010201
-0.010681
-0.010094
-0.009613
-0.009613
-0.009613
-0.009026
-0.00972
-0.009507
-0.007958
-0.00689
-0.005234
-0.00251
-0.001656
-0.002136
-0.002724
-0.001442
-0.003525
-0.005234
-0.00486
-0.005928
-0.006409
-0.009346
-0.010575
-0.011376
-0.011643
-0.011856
-0.013993
-0.014954
-0.014954
-0.016717
-0.016396
-0.015542
-0.017785
-0.018052
-0.01709
-0.01709
-0.018265
-0.016877
-0.014367
-0.014473
-0.012017
-0.007851
-0.006996
-0.006302
-0.002991
-0.001628
-0.000534
0.003204
0.00267
0.000562
0.002243
0.006729
0.009026
0.007426
0.010147
0.013352
0.012818
0.011693
0.012444
0.014473
0.014367
0.012767
0.012284
0.011216
0.010147
0.009557
0.008545
0.006195
0.004273
0.003713
0.002136
0.001068
0.000534
0
0
-0.000587
-0.001068
-0.001068
-0.000534
-0.001602
-0.005875
-0.007421
-0.006996
-0.009239
-0.010681
-0.011241
-0.012284
-0.011216
-0.010681
-0.012874
-0.012711
-0.01175
-0.010575
-0.009613
-0.009079
-0.008011
-0.008545
-0.008489
-0.008652
-0.004326
0
0
0.000534
0.002136
0.005341
0.00579
0.003098
0.004486
0.008171
0.010732
0.01175
0.013352
0.016022
0.015966
0.016717
0.019333
0.017945
0.01882
0.021363
0.020829
0.020829
0.018552
0.017785
0.018639
0.018159
0.019837
0.020829
0.021363
0.021897
0.022487
0.024674
0.024461
0.024087
0.023448
0.021897
0.022965
0.021897
0.020913
0.021844
0.018426
0.01661
0.01765
0.017624
0.016022
0.01442
0.012199
0.006569
0.002617
0.002724
0.000407
-0.003739
-0.006409
-0.008011
-0.008545
-0.009133
-0.010201
-0.010094
-0.009054
-0.008011
-0.008011
-0.007477
-0.007533
-0.00972
-0.008332
-0.006996
-0.006918
-0.005875
-0.005341
-0.004273
-0.00208
-0.000481
0.001762
0.003204
0.001526
0.001068
0.00267
0.003739
0.00371
0.003204
0.002617
0.000961
0.001119
0.001068
-0.000534
-0.001068
-0.000506
0
-0.000587
0.000107
0.001628
0.003739
0.005875
0.008011
0.006802
0.00486
0.007103
0.008545
0.008545
0.005875
0.005875
0.008545
0.00967
0.010094
0.007263
0.005928
0.005849
0.004273
0.003204
0.002136
0.00163
0.001549
0.001656
0.000961
0
0
0.001602
0.002136
0.002193
0.002617
0.000961
0
0.00056
0.001602
0
0
0.001012
0
0.001175
0.001549
0.001068
0.001602
0.001068
0
0.000562
-0.000694
-0.000961
-0.001175
-0.002136
-0.001068
0
0
-0.001687
-0.003792
-0.00251
-0.001656
-0.001577
-0.001602
-0.001068
-0.001068
-0.003823
-0.003578
-0.003311
-0.004273
-0.002594
0
0.001068
0.000534
0
0
0.000587
0.001068
0.001628
0.000534
-0.000534
0
-0.000562
-0.001068
-0.003418
-0.005341
-0.003662
-0.003739
-0.005341
-0.004273
-0.004891
-0.004646
-0.002617
-0.002136
-0.001577
0
0.000534
-0.000534
0.000618
0.001549
0.001656
0.002136
0.001017
0.001068
0.00267
0.002136
0.001068
0.002243
0.002029
0.002243
0.002645
0.00267
0.002136
0.002136
0.001518
0.001175
0.002136
0.002724
0.003764
0.003739
0.003204
0.003739
0.004273
0.004273
0.006035
0.006302
0.004781
0.004273
0.004273
0.003739
0.004891
0.006996
0.008065
0.011483
0.011088
0.009079
0.009613
0.009613
0.008489
0.006302
0.004166
0.002617
0.002136
0.00267
0.00267
0.00267
0.00208
0.000481
0
-0.003525
-0.006409
-0.008545
-0.012818
-0.015488
-0.018833
-0.02195
-0.021844
-0.020188
-0.020346
-0.021897
-0.022431
-0.022431
-0.021307
-0.020295
-0.017945
-0.017785
-0.017548
-0.01442
-0.013352
-0.013352
-0.01338
-0.011536
-0.010788
-0.011162
-0.0118
-0.012818
-0.012284
-0.012284
-0.013942
-0.014367
-0.016236
-0.018746
-0.018667
-0.019227
-0.019761
-0.020295
-0.022487
-0.022912
-0.022431
-0.024194
-0.023398
-0.022431
-0.024567
-0.025101
-0.02513
-0.026223
-0.026116
-0.025048
-0.024567
-0.024567
-0.025101
-0.02617
-0.026142
-0.026811
-0.032472
-0.035142
-0.037538
-0.044862
-0.052339
-0.06035
-0.06853
-0.076853
-0.083529
-0.091327
-0.101728
-0.111087
-0.119098
-0.126041
-0.133743
-0.143666
-0.154935
-0.160222
-0.165258
-0.175176
-0.184256
-0.192801
-0.207164
-0.219878
-0.227355
-0.232482
-0.233924
-0.234993
-0.233924
-0.228584
-0.225379
-0.224792
-0.224311
-0.223136
-0.222175
-0.221107
-0.220038
-0.219504
-0.221219
-0.22383
-0.220199
-0.215659
-0.213523
-0.206966
-0.199744
-0.193869
-0.184508
-0.174749
-0.166204
-0.153546
-0.139874
-0.127873
-0.111621
-0.091327
-0.071622
-0.047746
-0.025849
-0.008759
0.006765
0.021897
0.035783
0.045396
0.051384
0.055757
0.05768
0.061205
0.065767
0.066759
0.066225
0.065691
0.065719
0.066225
0.06505
0.063501
0.061902
0.05768
0.052873
0.049135
0.044188
0.041658
0.040483
0.038934
0.039013
0.040056
0.041658
0.04593
0.05307
0.055437
0.058588
0.064302
0.069582
0.079577
0.089724
0.09827
0.107546
0.116375
0.125988
0.133251
0.137333
0.140996
0.146336
0.152745
0.159323
0.163533
0.16802
0.175603
0.180568
0.183187
0.183721
0.181051
0.180573
0.179823
0.174268
0.165029
0.154068
0.142064
0.12711
0.108417
0.086464
0.061739
0.036691
0.009774
-0.016633
-0.042726
-0.071032
-0.097736
-0.12576
-0.153439
-0.179769
-0.204604
-0.221971
-0.234458
-0.247276
-0.261162
-0.272603
-0.276063
-0.272057
-0.260361
-0.24252
-0.220038
-0.192267
-0.159688
-0.121825
-0.078936
-0.034074
0.005501
0.039267
0.06943
0.095065
0.114826
0.129021
0.138112
0.140996
0.14217
0.138656
0.12978
0.119633
0.110019
0.097876
0.083155
0.068682
0.054315
0.035758
0.01709
0.003739
-0.007477
-0.017315
-0.023713
-0.028573
-0.034501
-0.03621
-0.033486
-0.029695
-0.024247
-0.018426
-0.01426
-0.010468
-0.00502
0.001976
0.008278
0.015969
0.022645
0.029855
0.034768
0.036424
0.036798
0.034555
0.0337
0.030068
0.024354
0.020669
0.016289
0.014473
0.013192
0.01175
0.011162
0.007744
0.005928
0.004059
0.003311
0.001335
-0.002243
-0.003792
-0.004273
-0.00251
-0.000481
0.003525
0.008171
0.009026
0.01207
0.016717
0.021683
0.025155
0.025636
0.025636
0.026811
0.031297
0.031243
0.030015
0.029214
0.024834
0.018906
0.008972
-0.00032
-0.012604
-0.02852
-0.042886
-0.059122
-0.071406
-0.082408
-0.100993
-0.113437
-0.121235
-0.130154
-0.134106
-0.135174
-0.133892
-0.130688
-0.124546
-0.113651
-0.104358
-0.095012
-0.085025
-0.073542
-0.059069
-0.046464
-0.03637
-0.027345
-0.018799
-0.008492
0.000908
0.008972
0.01693
0.024407
0.031297
0.036531
0.039041
0.041871
0.046731
0.04796
0.047586
0.048654
0.05031
0.054209
0.058962
0.062059
0.064196
0.066919
0.069536
0.071673
0.069697
0.066118
0.063982
0.061846
0.060297
0.055116
0.048334
0.04358
0.036958
0.027825
0.018799
0.012017
0.007263
0.001816
-0.004006
-0.008759
-0.014206
-0.013565
-0.013031
-0.012604
-0.014206
-0.01474
-0.01223
-0.011162
-0.010094
-0.009026
-0.006783
-0.002403
0.001679
0.004273
0.009079
0.013352
0.014448
0.016717
0.018746
0.022164
0.026805
0.027772
0.027238
0.02884
0.031033
0.030282
0.027665
0.026704
0.026116
0.025076
0.025636
0.027772
0.032775
0.036317
0.039254
0.04107
0.041149
0.041658
0.041124
0.040056
0.037273
0.034661
0.033593
0.029588
0.025025
0.022431
0.017624
0.01175
0.005116
-0.003632
-0.013352
-0.025208
-0.035452
-0.04326
-0.051271
-0.057146
-0.063808
-0.068361
-0.072474
-0.081126
-0.08713
-0.089724
-0.091327
-0.092395
-0.093491
-0.095172
-0.094371
-0.091754
-0.087436
-0.081179
-0.077975
-0.072634
-0.067855
-0.064837
-0.054315
-0.048067
-0.04471
-0.036851
-0.027772
-0.020829
-0.013661
-0.007851
-0.007584
-0.006195
-0.005951
-0.006943
-0.007477
-0.008545
-0.007421
-0.005821
-0.005928
-0.004646
-0.002085
-0.000534
0
0.001602
0.003767
0.00486
0.005928
0.005821
0.009257
0.013352
0.013886
0.012284
0.009557
0.009133
0.009613
0.007851
0.006409
0.004807
0.002136
0.000534
0
-0.001175
-0.004486
-0.006996
-0.007477
-0.008011
-0.008545
-0.007477
-0.00922
-0.009987
-0.010308
-0.012925
-0.012767
-0.011216
-0.010147
-0.006943
-0.002024
0
0.000587
0.003418
0.008138
0.010147
0.010147
0.012818
0.016078
0.017678
0.019333
0.02147
0.022431
0.023019
0.021737
0.022645
0.025155
0.025636
0.025636
0.027398
0.02649
0.026917
0.02884
0.028253
0.025422
0.025849
0.028947
0.027558
0.025048
0.024567
0.025155
0.022698
0.018532
0.016503
0.014847
0.013886
0.010361
0.010414
0.012818
0.013405
0.013298
0.01223
0.011162
0.010681
0.010681
0.008919
0.006302
0.005341
0.004166
0.003204
0.002617
0.000961
0.000587
-0.003044
-0.004059
-0.004486
-0.006996
-0.00689
-0.008171
-0.007263
-0.005341
-0.005341
-0.002403
-0.000587
-0.001656
-0.002136
-0.000374
0.000481
0.001762
0.003204
0.001442
0.00235
0.003685
0.004379
0.002991
-0.000107
0.000694
0.000961
-0.001762
-0.003204
-0.003204
-0.003204
-0.002617
-0.006249
-0.008438
-0.008065
-0.008545
-0.011483
-0.012711
-0.0094
-0.008065
-0.009133
-0.009026
-0.007958
-0.006302
-0.007103
-0.006783
-0.005341
-0.005928
-0.004646
-0.001442
-0.000587
-0.002243
-0.001442
0
0
0
0
0
0.001175
0.000961
0
0
0
-0.000587
-0.002243
-0.001442
-0.000587
-0.001068
-0.001068
-0.000481
0
0
0.001175
0.002724
0.002617
0.002136
0.002724
0.002617
0.003311
0.003685
0.002617
0.002136
0.001549
0.002243
0.002617
0.002724
0.002029
0.002243
0.003204
0.004379
0.007579
0.009079
0.008545
0.006859
0.005928
0.004646
0.004379
0.004166
0.002085
0.001068
0.001068
0.002193
0.003204
0.003204
0.002617
0.003311
0.003713
0.003204
0.004807
0.004722
0.002617
0.002136
0.001549
0.002243
0.000407
-0.001602
-0.000534
0
0
0
-0.000587
-0.002243
-0.002645
-0.001068
-0.000534
0.000056
0.000481
-0.001175
-0.001549
-0.001068
-0.003306
-0.004807
-0.00267
-0.003317
-0.004166
-0.002617
-0.000961
0.00056
0.000534
0
0.000534
0.00163
0.000961
0.001175
0.002136
0.001577
0.001602
0.000534
-0.001602
-0.003261
-0.006035
-0.007477
-0.008065
-0.006867
-0.005875
-0.008011
-0.010681
-0.010625
-0.008438
-0.009239
-0.010681
-0.009562
-0.009079
-0.008545
-0.009079
-0.010119
-0.009026
-0.008545
-0.007958
-0.008037
-0.010147
-0.011216
-0.010681
-0.010681
-0.010094
-0.010201
-0.010094
-0.011292
-0.009613
-0.009079
-0.010681
-0.007927
-0.004059
-0.002724
-0.002029
-0.001068
-0.000534
0.001068
0.001068
0.001124
0.003899
0.004753
0.004273
0.004273
0.005341
0.007477
0.009613
0.008995
0.005715
0.00486
0.004166
0.002645
0.001602
0.000534
-0.001602
-0.003204
-0.004379
-0.006516
-0.00689
-0.006409
-0.005875
-0.004273
-0.003204
-0.003204
-0.004967
-0.005821
-0.005928
-0.005234
-0.005951
-0.007477
-0.007477
-0.007477
-0.008652
-0.009026
-0.009133
-0.010788
-0.010631
-0.010681
-0.01175
-0.012312
-0.01223
-0.010575
-0.010788
-0.012337
-0.011699
-0.011216
-0.01175
-0.014561
-0.013565
-0.012444
-0.012123
-0.012444
-0.011648
-0.009079
-0.009079
-0.009613
-0.011963
-0.012123
-0.009507
-0.010783
-0.011216
-0.010147
-0.010147
-0.010176
-0.010681
-0.010094
-0.010201
-0.0118
-0.010681
-0.010681
-0.016022
-0.016978
-0.016717
-0.018746
-0.018639
-0.018159
-0.018693
-0.018693
-0.017624
-0.014842
-0.01223
-0.01175
-0.009987
-0.008545
-0.006943
-0.005875
-0.006409
-0.006971
-0.005715
-0.001923
0.000587
0.001068
0.001068
0.002136
0.003204
0.003204
0.003204
0.004379
0.004166
0.002085
0.001602
0.001068
-0.001068
-0.001574
-0.001656
-0.002136
-0.004486
-0.005849
-0.006409
-0.009079
-0.012284
-0.013886
-0.013298
-0.013405
-0.014473
-0.013835
-0.013352
-0.012818
-0.011216
-0.011806
-0.013405
-0.012711
-0.01175
-0.01175
-0.010681
-0.010681
-0.010681
-0.009613
-0.009026
-0.00972
-0.011269
-0.009512
-0.008545
-0.009079
-0.008011
-0.008039
-0.00737
-0.005234
-0.003685
-0.002645
-0.001602
0.003204
0.005341
0.001518
0.005287
0.007263
0.002991
0.002747
0.004273
0.004807
0.005875
0.008095
0.008438
0.008652
0.010788
0.01119
0.01175
0.012818
0.012284
0.01175
0.012337
0.013993
0.016129
0.015971
0.01442
0.016022
0.018693
0.019227
0.020402
0.020775
0.020882
0.021363
0.020829
0.020295
0.020295
0.020857
0.022538
0.022912
0.019494
0.019328
0.021363
0.019761
0.017624
0.018777
0.017357
0.015542
0.01426
0.013937
0.01442
0.013352
0.013352
0.012199
0.010094
0.010201
0.010681
0.010681
0.010147
0.01175
0.012284
0.011244
0.01175
0.010575
0.009613
0.007935
0.006409
0.004807
